mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,FGSM,success,-12.704681143372373,0.001442078
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,Marabounosbt_ReLUViolation,success,-12.209815789428294,151.857008558
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,Marabousbt_ReLUViolation,success,-17.47867735878131,91.738059316
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,Marabounosbt_EarliestReLU,success,-17.47867735878131,386.014075917
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,Marabousbt_EarliestReLU,success,-12.209815789428294,237.818144492
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,VanillaMIPGurobi_1threads_1000.0m,success,-12.209831634489504,142.788807259
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,Sherlock_Gurobi_1threads_1000.0m,success,-12.209831634489502,711.564836801
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,LBFGS,success,-11.003094576078594,5.910745427
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,PGD,success,-12.4488523579755,0.003772319
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,FGSM,success,-12.23463599363592,0.000975209
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,Marabounosbt_ReLUViolation,timeout,-1.0,3713.687137734
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,Marabousbt_ReLUViolation,success,-17.39737423956989,1375.465470318
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,Marabounosbt_EarliestReLU,timeout,-1.0,3815.648987623
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,Marabousbt_EarliestReLU,timeout,-1.0,3732.964378159
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,VanillaMIPGurobi_1threads_1000.0m,timeout,-1.0,3600.318315578
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.008,Sherlock_Gurobi_1threads_1000.0m,timeout,-1.0,3599.235173565
